image_id,selected,source_row_count,no_finding_row_count,package_image_type,chunk_id,zip_name,selected_from,no_finding_verified_by_train_csv
17c980696d1aa513ab00665f1eff7bd6,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
17eea018beec6ef78ec675919080e6a1,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
18ca65f3991cd9e0339abe5d0dcdfc71,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
18ee5156937f823acee35e15110c6521,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
19c193dfd9cd25eaaed6196a21ccafda,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
19f915a7d8d00addb6a4846e623b4bfc,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1ac82901d20fd381f9aee67859846cef,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1b4daa200fc8f2a3c792ca61b7c8857d,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1b95d6b2be1f6e89e865704024d1944b,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1bcf6203521944e6222a000fec9fab38,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1bf0c30ec9cf3abe34938787e5f9fc28,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1c291f2d783a88bb29d4f0973d820cb0,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1c3e88d7eb1849e80d109ab2f059a2e1,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1c62f00b3228d2e131a84d1889e213cc,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1c9e6dbfe347fb693c6c9e0cd82113c8,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1cfebd799d9854a50bfa74e0271f358e,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1d170ae6d3f174b88d55b7a44e1b8963,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1d63eea24a9f69bc17f1da7af4ffa19a,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1dbb725a05c9543e9bd2593ac079f970,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1e0186710c1b727da188c139c83a820b,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1f13fb95804f83251401097b2bb4aacf,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
1f1b451ebe38481d18a61961c9435a64,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2033bbf90fa9b91519bac29eb334673a,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
20374abc6a6d82a106212cddd740a99c,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2077dfb717706d5ce9a373f1672e869c,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2094cd7cf01e7e283818e836115596c4,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2139901070c5471f0e289e216bc90198,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2300d60e735d646de5632275313f9c95,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
23ada7eb0d82a360190e77da2edfcf8f,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2550db13e3e4174fb2980fbc965c4856,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
25e47d32d64f7f416d6fb1bf497b4b1a,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
26045d6e5c9397d08825496593fbc291,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
262cd3e70a033d61a7236aa971be339a,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
264fdebe57965c3292ce07c7b4be8c39,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
267e7d6c78b3bc498461b69668eb44f8,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2752b250ca52cd0afe8b4b980e82310b,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
27689b23167e89e1142f6fa265921a3a,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
27e1d29f27cfe7f88225f4660e75615e,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
27eeacb2cf6ea95a95e0c60a914d45a3,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2877640e69c0276243177a341ed74742,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
28c18bf8fcb6c11c5fbc7c00d9f5bacc,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
294c1b068fb6ecfd27f5106e744ddb4b,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2988c0540fad8e078a609d7672525d5a,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
29cf3341c2f0195c0faddcf2e640045b,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2a3cc19a099f06f80007cceb75d43bf0,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2b55e75bee255de5460976f84d18b76f,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2b8cead1c95f1a83f7ea7f7b92f398e4,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2c0ecdf04ffe35c6031fe2ae2b3a36f4,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2c2551cc5f69dc282a7dea8202492a85,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2c6c48665c4d007b795cbcb57da481bd,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2c7fbcdc37fba555a38a39db3d9e41a5,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2d40e0cc7dca11e4b2d8574532096c31,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2d5241a2f2800671da3f56606fe86d60,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2d6d1b01427ec2acbdbc2149559585fa,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2e4419b8c1f923cff2781be045f4e0d5,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2e968b23fc1bc1150bf1943e1b53b031,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2e9caf35e4c86be7006e6588b6e56985,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
2ea80a706ffc413d3c8d8c666e869c43,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
30466896de60f54644199811cfb542f1,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3095cc822fe5a15e277499c62b74d58e,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
321f7e75a35ff3b3cb8a4cfb0ab266c2,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
322c95c6c1933b38440b167705248747,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
32712661995a66ff7b5193dd351ce5d3,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
32d7d0b779485be0f92e8ef0f90cccdf,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
32f643fbd7e99181193edf3720888743,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3378210c38d195ff5a7e3b612cded052,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
345eb9bedef2fdd0d6d16380ca43005e,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3460c8020f8edd51b37ebc33f350d914,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
34df7bfc75ed0a71f5fea716bdb421f8,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
34e635f644f6d4853776e2d74357b239,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
35815525d36333e4253234cc83fd666c,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
372dfcb677a2d0799d2f6e14d2177f1a,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
378c7f385c547e5e7dc632510939a551,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
379f083410e64a2fb74761b795bd0a41,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
37d313251f4a6ca33fc7e428389cb9c1,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
38d7d44f0a3b6c7129851d7ec6d9c001,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3b100a95644ac8ab01f261f2edd6f5e2,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3b7f1edb2129713f1ddd570c48d6ace1,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3d3781571117f65ceac27dfbf2979b21,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3dc3da07371be408d6313bd5d04bceec,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3dd04efbb7f8f0e2757e8e588350f8e0,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3e2c52e066e6bc9e28a58d7f13c64296,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3e300793e970e7916c36a57fe350f688,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3ee9f520c0a31c20b9851fb79dccec09,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3ef799c210c419c0319cd2555eaa3abe,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3f1c30152e33358e5830f3b59bd0c41d,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3fb03f39fb2232e19b6de537731aa5ad,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3fbf5ad0dc91fdb688ec53aceaa2bcac,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
3fea0b91a09533ea4c546cb1e49b8234,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
40b9a833fd7bc494e9803286d9349ca6,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
40c5bb0fb2daacf73f49b8cdfc278a27,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
412fc134e3193cefce521a751c3b254f,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
413a167473cba4db44ee7be8359d1546,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
418f63372f9d6d1e2e37dcfb466d6740,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4203ea234a2b4f10be4bd90cddc64347,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4248a80a016d3bb7c12544e32d97330f,True,3,3,normal,32,vinbigdata_subset_dicom_part_032.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
427f538105c4b3e67683731e4cb6eacf,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4479ab54ba10a7609e2baaf28f04a5cb,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
45be6be8ef7817787b00be04c6fd5286,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
46b92bf299d677ff131e33dc85a5b8f2,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
473e37c62215eca1498bf0584e59b69a,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
474bbe6ff1f8b29f0e274dc459d95f70,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
479f688143635e866da68da5dcd88efc,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
491c13b1c12bb702181d4795d3dd5083,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4a67efd541f3149e52fc543a33abd332,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4befb68953c8c713258a3e676d3df30d,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4bfa2fa5fbcaf56ac690ad40fd74b260,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4c127b111ebdba8c59de22a06ca00a7f,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4c27e9e5e1f0eccd8fbda6137e6d29d3,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4cd6ce29c3b6bab1f3f23509644cd626,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4cdc062257b3f9570bef2afe986605a8,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4cfcd0c0e7dcd3236b98e3361af8b324,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4d382aae3f8589c113589533ffdb3545,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4ed68446e699393eee15c57b87ab6f14,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4f85a3489a50abf87136c4544ce8b2ba,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4f88ef0610cf30530d9492bf9980ffdd,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
4fb8b42ce575d32e3bc864ac4b72b46f,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
503b8d4fecc9a637a1bb1f088d66b496,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
512e7a3cb8427dccc274f5425a3121dd,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
5186303faebc722fd30549bffab17d28,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
53c5f82af2582e61a0d2c47c851cc246,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
53f24abf8ff03943c9a413462606cb39,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
53fd81f25545667511f292625f390087,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
542f4583f097667ad5f691085f1da789,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
54573b0df6208b2a4b53c2c9c079e1b3,True,3,3,normal,33,vinbigdata_subset_dicom_part_033.zip,package_manifest_validated_by_train_csv_and_dicom_inventory,True
